"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"year"|"week"
"566"|"6c719090190d977075788e5beb2e9483"|5|4.2|1.8|5|4.2|5|3.4|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|3.4|1.8|5|4.2|4.2|1.8|3.4|2.6|1.8|1|3.4|3.4|3.4|4.2|3.4|4.2|3.4|3.4|1|4.2|2.6|5|5|1.8|2.6|1.8|4.2|4.2|3.4|4.2|3.4|1.8|3.4|4.2|5|4.2|2.6|4.2|4.2|4.2|3.4|3.4|"2009"|"06"
"567"|"494cb0527355ed2eefe54cda740cec12"|4.2|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|4.2|4.2|3.4|3.4|4.2|2.6|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|5|3.4|4.2|3.4|4.2|4.2|4.2|"2009"|"06"
"568"|"b8746c754e323f699048af25b0b86e93"|3.4|4.2|1.8|4.2|3.4|4.2|4.2|5|5|5|4.2|4.2|5|5|3.4|4.2|5|5|5|1.8|4.2|3.4|4.2|4.2|1.8|5|4.2|3.4|3.4|2.6|4.2|4.2|5|3.4|3.4|4.2|5|4.2|3.4|4.2|5|5|4.2|5|5|5|4.2|4.2|5|5|5|5|5|4.2|3.4|4.2|4.2|3.4|4.2|3.4|"2009"|"06"
"569"|"7bcb2ee86b74af04d4efc6bf28d91170"|3.4|2.6|3.4|4.2|4.2|5|3.4|2.6|5|3.4|2.6|1.8|2.6|3.4|3.4|5|5|5|3.4|1.8|1.8|2.6|5|3.4|2.6|1.8|2.6|2.6|3.4|4.2|1.8|1.8|4.2|1.8|2.6|2.6|1.8|2.6|2.6|1.8|1.8|2.6|2.6|1.8|4.2|2.6|3.4|3.4|1.8|1.8|1.8|1.8|5|3.4|2.6|3.4|1.8|3.4|1.8|2.6|"2009"|"06"
"570"|"9786a5368287b86c7ab6037aebbd6908"|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|4.2|3.4|2.6|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|5|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|"2009"|"05"
"571"|"5c9ce3c7bed2c6ee0a27e013d3a3ca33"|3.4|4.2|2.6|5|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|5|4.2|4.2|4.2|3.4|4.2|4.2|5|5|2.6|4.2|3.4|4.2|3.4|3.4|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|2.6|4.2|5|4.2|3.4|4.2|4.2|4.2|3.4|1.8|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|"2009"|"05"
"572"|"8db7a2ace559042d8e30039e5cf070b5"|2.6|2.6|3.4|1.8|3.4|3.4|2.6|3.4|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|2.6|3.4|3.4|3.4|3.4|2.6|4.2|1.8|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|3.4|"2009"|"04"
"573"|"2a0b19c74836a0fde518dd15fe5cba08"|2.6|5|3.4|3.4|5|5|3.4|2.6|5|3.4|4.2|3.4|4.2|5|4.2|4.2|5|5|3.4|3.4|1.8|4.2|5|2.6|5|2.6|4.2|2.6|3.4|5|1.8|4.2|2.6|3.4|2.6|4.2|2.6|2.6|4.2|4.2|1.8|2.6|4.2|4.2|3.4|4.2|5|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|5|4.2|5|2.6|5|"2009"|"03"
"574"|"029ddf0595ccb3545777f60385416911"|3.4|3.4|1.8|3.4|3.4|5|2.6|3.4|4.2|3.4|4.2|2.6|2.6|3.4|3.4|4.2|5|4.2|4.2|1.8|3.4|3.4|5|3.4|1.8|4.2|3.4|4.2|1.8|4.2|4.2|2.6|4.2|4.2|2.6|3.4|1.8|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|5|5|3.4|4.2|3.4|4.2|5|5|4.2|5|3.4|4.2|5|4.2|"2009"|"02"
"575"|"e2bdf247db9047738f1404895ec9c578"|5|5|1.8|5|5|5|5|2.6|3.4|5|4.2|5|3.4|5|2.6|4.2|4.2|5|1.8|5|4.2|5|4.2|2.6|3.4|5|3.4|3.4|3.4|1.8|5|3.4|5|3.4|5|5|3.4|5|4.2|5|5|5|5|5|3.4|5|4.2|3.4|5|2.6|5|3.4|3.4|5|5|3.4|5|5|5|5|"2009"|"02"
"576"|"59f0308e080ed790acd07867a91906e0"|3.4|5|3.4|5|5|5|4.2|2.6|5|2.6|4.2|4.2|4.2|4.2|3.4|3.4|5|5|4.2|1.8|4.2|3.4|3.4|4.2|5|5|3.4|5|3.4|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|5|5|4.2|1.8|3.4|1.8|5|2.6|3.4|4.2|5|1.8|1|1.8|5|5|2.6|1|4.2|5|5|4.2|"2008"|"48"
"577"|"da757982c11550fe750cc02ab06b7253"|3.4|1.8|2.6|5|3.4|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|3.4|2.6|2.6|2.6|5|3.4|2.6|4.2|3.4|1.8|2.6|5|3.4|4.2|2.6|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|5|4.2|4.2|2.6|3.4|4.2|4.2|1.8|2.6|2.6|4.2|4.2|4.2|4.2|3.4|3.4|2.6|3.4|2.6|3.4|"2008"|"48"
"578"|"15c332faccd69a874d4ac851e3759c15"|3.4|2.6|1.8|4.2|5|4.2|5|3.4|5|3.4|2.6|5|4.2|5|4.2|4.2|4.2|4.2|4.2|2.6|3.4|3.4|4.2|3.4|1.8|3.4|3.4|5|4.2|2.6|5|5|4.2|5|5|4.2|5|5|3.4|5|5|4.2|4.2|4.2|2.6|4.2|3.4|5|5|5|5|1.8|5|3.4|1.8|4.2|4.2|5|5|3.4|"2008"|"47"
"579"|"0506f4a71f7c1ec64cb287724e2a5dd9"|3.4|2.6|1.8|2.6|1.8|2.6|3.4|2.6|3.4|4.2|3.4|3.4|2.6|4.2|1.8|1.8|2.6|3.4|3.4|1.8|2.6|3.4|2.6|2.6|1.8|4.2|2.6|1.8|2.6|2.6|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|1.8|2.6|3.4|2.6|2.6|3.4|2.6|2.6|3.4|2.6|3.4|1.8|3.4|2.6|3.4|2.6|2.6|2.6|2.6|2.6|3.4|1.8|"2008"|"47"
"580"|"779881d65e7a73a72f9617ed1e644ff9"|1|4.2|1.8|5|1.8|5|5|1|4.2|5|1.8|1|4.2|1|5|4.2|5|5|5|1.8|5|4.2|5|5|5|1|5|1|5|3.4|2.6|5|5|5|1.8|5|1|5|5|5|5|5|5|5|5|2.6|5|1.8|1.8|5|5|5|5|5|3.4|5|5|5|1.8|4.2|"2008"|"45"
"581"|"fa55e012f7beb0656dfc6d49de058c0c"|4.2|2.6|2.6|5|2.6|1.8|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|1.8|4.2|4.2|3.4|2.6|3.4|3.4|2.6|5|3.4|3.4|4.2|2.6|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|4.2|4.2|"2008"|"45"
"582"|"550f2969bf976b87a1a61656a628aa25"|3.4|4.2|1.8|5|3.4|3.4|4.2|3.4|4.2|4.2|5|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|1.8|4.2|5|4.2|1.8|5|4.2|3.4|2.6|3.4|4.2|3.4|4.2|3.4|4.2|2.6|4.2|2.6|5|4.2|4.2|4.2|2.6|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|5|3.4|4.2|1.8|4.2|3.4|2.6|5|2.6|"2008"|"44"
"583"|"f3fc7465c7b2913ebedbb06cc921708c"|4.2|4.2|2.6|3.4|5|3.4|3.4|3.4|4.2|5|3.4|3.4|3.4|3.4|1.8|4.2|5|5|3.4|2.6|2.6|4.2|5|4.2|1.8|5|4.2|2.6|2.6|3.4|3.4|1.8|4.2|5|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|4.2|2.6|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|2.6|4.2|"2008"|"44"
"584"|"defa931525e65cf19f8c98dd8fd65092"|4.2|4.2|1.8|4.2|3.4|4.2|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|1.8|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|3.4|4.2|1.8|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2|4.2|2.6|4.2|4.2|"2008"|"44"
"585"|"a29e7deab849d5ca21c6a160e9deb941"|1|2.6|4.2|1.8|3.4|2.6|4.2|1.8|1.8|3.4|5|1|3.4|1.8|2.6|2.6|2.6|2.6|1|4.2|4.2|3.4|2.6|5|5|1|3.4|1.8|4.2|2.6|5|1|2.6|1|4.2|4.2|3.4|4.2|1.8|1.8|4.2|2.6|1.8|2.6|3.4|3.4|3.4|3.4|3.4|1.8|2.6|2.6|4.2|2.6|1.8|2.6|2.6|3.4|4.2|1.8|"2008"|"44"
"586"|"15dab8b1b7ff6964aa2af76208209775"|2.6|1|5|4.2|5|5|2.6|1.8|5|3.4|2.6|1|1|1|2.6|5|5|2.6|3.4|2.6|1|2.6|5|4.2|1|1.8|1|1.8|4.2|2.6|2.6|1|4.2|1|3.4|4.2|1.8|1|3.4|1.8|4.2|1.8|1.8|4.2|5|5|5|1|1|1|1|5|4.2|3.4|2.6|5|1|1.8|1|5|"2008"|"43"
"587"|"b6bd33309d93745b38edd0cc1f6de281"|3.4|2.6|4.2|4.2|5|5|2.6|2.6|5|5|1.8|4.2|4.2|3.4|5|4.2|5|5|4.2|2.6|1.8|5|5|5|1.8|3.4|4.2|3.4|3.4|4.2|4.2|4.2|5|5|4.2|5|2.6|5|5|5|3.4|4.2|5|5|5|5|2.6|2.6|3.4|3.4|5|5|5|5|3.4|5|5|5|5|3.4|"2008"|"43"
"588"|"b88d9a9cb97aa454f02721e575eea368"|3.4|4.2|3.4|3.4|5|4.2|3.4|3.4|5|5|2.6|4.2|5|5|5|4.2|5|5|4.2|1|3.4|3.4|5|4.2|1.8|5|5|3.4|3.4|3.4|3.4|2.6|5|4.2|4.2|5|1.8|5|5|3.4|1.8|3.4|2.6|1.8|5|4.2|5|4.2|2.6|2.6|4.2|5|5|5|5|3.4|5|4.2|3.4|4.2|"2008"|"43"
"589"|"b8be770b61c797872866d8911f033228"|5|5|1.8|2.6|5|5|2.6|1.8|5|5|4.2|5|3.4|5|5|4.2|5|4.2|5|4.2|4.2|3.4|5|3.4|1|5|5|1.8|2.6|3.4|1.8|2.6|5|5|4.2|4.2|1.8|5|5|1.8|1.8|1.8|3.4|2.6|5|5|3.4|1.8|1.8|5|3.4|5|5|5|2.6|5|5|5|1.8|4.2|"2008"|"41"
"590"|"0872905fe25f5aed11f95d177a3cf732"|3.4|3.4|1|5|5|4.2|5|1.8|5|4.2|2.6|3.4|1.8|5|4.2|5|5|5|2.6|1|5|4.2|4.2|5|1|5|4.2|5|1|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|5|5|2.6|4.2|1.8|3.4|4.2|5|5|5|5|3.4|4.2|5|5|4.2|4.2|4.2|4.2|2.6|5|"2008"|"38"
"591"|"d91b34247c77951e42776e70205b33f0"|5|4.2|1.8|3.4|5|5|5|4.2|5|5|1.8|4.2|5|5|2.6|5|5|4.2|5|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|3.4|5|5|3.4|4.2|4.2|5|2.6|5|4.2|5|5|4.2|5|5|4.2|5|5|4.2|5|5|5|3.4|5|5|5|5|1|5|5|5|4.2|2.6|"2008"|"36"
"592"|"61f4242eb42b14c93c38992ee6f707a0"|3.4|5|1|3.4|5|4.2|4.2|4.2|4.2|4.2|3.4|2.6|4.2|4.2|5|4.2|4.2|4.2|2.6|1.8|3.4|3.4|4.2|2.6|4.2|5|3.4|1.8|1.8|3.4|3.4|3.4|4.2|3.4|1.8|4.2|4.2|4.2|2.6|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|2.6|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|2.6|"2008"|"36"
"593"|"f8b20b1cfcf02e63be33045c10f9a1e1"|5|5|1|2.6|5|5|4.2|5|5|5|1.8|4.2|5|5|4.2|5|5|5|4.2|1|3.4|5|5|2.6|1|5|4.2|5|2.6|5|2.6|4.2|5|5|1.8|3.4|1.8|5|5|5|1.8|4.2|4.2|4.2|5|3.4|5|5|5|5|4.2|3.4|5|5|1.8|5|4.2|4.2|4.2|5|"2008"|"36"
"594"|"480fd9ad1785b3039bb34dbf603e4b9b"|2.6|2.6|2.6|4.2|4.2|4.2|3.4|4.2|5|3.4|2.6|3.4|5|2.6|4.2|5|4.2|4.2|4.2|3.4|3.4|5|4.2|5|2.6|5|3.4|5|3.4|4.2|4.2|4.2|4.2|3.4|3.4|5|3.4|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|5|4.2|3.4|5|4.2|3.4|"2008"|"35"
"595"|"1768a550126bbf820dd89edecb92895c"|5|4.2|1.8|3.4|5|5|5|3.4|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|1.8|4.2|3.4|4.2|1.8|1.8|5|4.2|2.6|2.6|5|5|4.2|5|3.4|3.4|3.4|4.2|4.2|4.2|3.4|2.6|4.2|4.2|3.4|3.4|4.2|5|1.8|4.2|2.6|3.4|4.2|5|4.2|3.4|5|5|4.2|4.2|3.4|"2008"|"35"
"596"|"85e80629d156eb54b702b7d58993a677"|5|5|1|2.6|5|5|5|5|5|5|3.4|3.4|3.4|5|5|5|5|5|3.4|4.2|1|4.2|5|4.2|4.2|5|5|3.4|3.4|5|3.4|3.4|5|3.4|2.6|5|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|5|4.2|3.4|4.2|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|5|"2008"|"35"
"597"|"7a7eff2710e82d69ace6f00d96a7d6c1"|3.4|2.6|2.6|2.6|3.4|5|5|4.2|5|2.6|2.6|2.6|2.6|1.8|2.6|3.4|5|4.2|2.6|3.4|3.4|3.4|4.2|5|1.8|3.4|2.6|3.4|3.4|2.6|4.2|2.6|5|3.4|3.4|4.2|2.6|4.2|4.2|1|4.2|4.2|3.4|4.2|3.4|2.6|2.6|1|2.6|1|1.8|3.4|4.2|2.6|3.4|4.2|1.8|3.4|4.2|1.8|"2008"|"35"
"598"|"8005f31732b57f406040c0e4c4c1c120"|2.6|2.6|2.6|3.4|4.2|4.2|3.4|4.2|4.2|2.6|2.6|3.4|3.4|2.6|4.2|3.4|4.2|4.2|3.4|1.8|2.6|4.2|4.2|3.4|1.8|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|"2008"|"34"
"599"|"6670393fae9550b4429fd46a007297e0"|4.2|3.4|2.6|3.4|4.2|1.8|2.6|2.6|4.2|4.2|4.2|3.4|1.8|3.4|3.4|4.2|4.2|5|3.4|2.6|3.4|1.8|3.4|2.6|1.8|5|4.2|2.6|3.4|3.4|2.6|4.2|4.2|2.6|2.6|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|2.6|4.2|2.6|3.4|2.6|2.6|2.6|1.8|3.4|3.4|4.2|1.8|4.2|3.4|3.4|3.4|1.8|"2008"|"34"
"600"|"55d4a32e04b7eb8e240ac7f2330f5610"|3.4|4.2|2.6|4.2|5|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|2.6|4.2|4.2|4.2|5|1|5|5|5|4.2|5|4.2|4.2|5|4.2|5|5|5|5|1.8|5|5|5|2.6|5|4.2|3.4|3.4|3.4|5|5|5|5|2.6|5|4.2|3.4|5|4.2|5|3.4|"2008"|"34"
"601"|"f6332b727ef23ebb16c5d2b90ab6aced"|2.6|5|1|5|3.4|2.6|5|1.8|4.2|5|4.2|3.4|5|5|2.6|5|4.2|4.2|3.4|2.6|2.6|4.2|3.4|3.4|5|5|1.8|1|4.2|4.2|5|5|4.2|5|4.2|4.2|4.2|5|5|5|4.2|4.2|4.2|4.2|5|4.2|4.2|3.4|5|2.6|3.4|5|5|5|2.6|4.2|4.2|4.2|5|3.4|"2008"|"33"
"602"|"2fece9234809a7fd0fe484d91ef839cc"|2.6|4.2|2.6|2.6|5|4.2|1.8|2.6|5|4.2|2.6|2.6|4.2|5|3.4|5|5|5|2.6|1.8|2.6|1.8|5|5|1|4.2|3.4|4.2|1.8|3.4|2.6|2.6|5|2.6|3.4|4.2|2.6|3.4|5|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|4.2|3.4|2.6|2.6|5|4.2|3.4|4.2|3.4|5|2.6|5|"2008"|"33"
"603"|"f3e91bb4bfb91d17aeff4a477ed8cd4c"|2.6|2.6|2.6|3.4|4.2|4.2|2.6|2.6|3.4|3.4|1|2.6|3.4|2.6|3.4|4.2|5|4.2|2.6|1.8|1|3.4|5|4.2|2.6|3.4|3.4|4.2|1|3.4|3.4|4.2|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|4.2|2.6|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|4.2|1.8|4.2|"2008"|"33"
"604"|"f49a784d7304ee0fff89de6b97017007"|2.6|5|1.8|5|5|3.4|5|5|5|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|5|5|2.6|4.2|5|5|4.2|1|5|3.4|4.2|3.4|3.4|4.2|3.4|5|5|4.2|5|5|5|4.2|4.2|5|5|5|5|4.2|4.2|4.2|4.2|5|5|5|5|5|4.2|1.8|3.4|4.2|3.4|4.2|4.2|"2008"|"33"
"605"|"a3b7d3ad82e02496a8246a13feef4bd0"|2.6|4.2|1|5|4.2|3.4|4.2|2.6|4.2|5|3.4|2.6|4.2|5|4.2|4.2|4.2|4.2|4.2|1.8|3.4|5|3.4|4.2|4.2|3.4|4.2|1.8|3.4|4.2|3.4|3.4|5|5|3.4|5|3.4|5|5|5|4.2|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|3.4|3.4|2.6|4.2|3.4|3.4|2.6|4.2|4.2|4.2|2.6|"2008"|"33"
"606"|"db59b460ccc7cd86322aa28d03fc9c4e"|1.8|1.8|4.2|5|5|2.6|5|1|3.4|2.6|4.2|1.8|5|2.6|5|3.4|5|5|5|1.8|4.2|5|4.2|5|4.2|2.6|4.2|1.8|4.2|4.2|5|4.2|4.2|3.4|5|5|5|5|4.2|5|5|5|4.2|4.2|2.6|1.8|4.2|1|5|5|3.4|5|3.4|2.6|4.2|2.6|4.2|2.6|4.2|2.6|"2008"|"33"
"607"|"aef83f6afd9cd85f1e4e57dd9c80adba"|4.2|5|1.8|4.2|3.4|4.2|4.2|3.4|5|3.4|5|3.4|3.4|5|4.2|4.2|5|4.2|4.2|4.2|5|5|4.2|4.2|3.4|5|4.2|2.6|5|4.2|5|5|5|3.4|1|5|4.2|5|1|5|5|5|3.4|5|4.2|3.4|1|3.4|5|5|5|3.4|5|5|5|4.2|5|3.4|5|3.4|"2008"|"33"
"608"|"b850e7a741f50972a7f12e1d5b29ce70"|5|5|1|3.4|4.2|2.6|5|4.2|4.2|4.2|3.4|5|4.2|5|4.2|4.2|4.2|3.4|5|2.6|5|5|3.4|5|3.4|4.2|5|2.6|1.8|4.2|5|4.2|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|"2008"|"33"
"609"|"c664c3cbbf1ef3c1fd906e8211464abf"|5|4.2|1|5|1.8|2.6|5|4.2|4.2|5|4.2|4.2|5|5|1.8|1.8|3.4|4.2|4.2|1.8|4.2|4.2|3.4|1.8|1|5|4.2|1.8|5|3.4|5|1.8|3.4|4.2|1.8|5|5|5|4.2|5|4.2|5|3.4|5|1.8|4.2|2.6|2.6|5|4.2|5|4.2|4.2|3.4|1.8|1.8|4.2|5|4.2|1.8|"2008"|"33"
"610"|"4196c396d6253e5b57e817af2ca6a2f3"|3.4|4.2|1|4.2|3.4|2.6|3.4|3.4|4.2|2.6|2.6|2.6|4.2|5|4.2|3.4|3.4|3.4|3.4|1.8|4.2|4.2|2.6|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|4.2|2.6|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|1.8|"2008"|"32"
"611"|"29ae3b0cb339ae23003f2b38b44ca75c"|1.8|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|3.4|1.8|1.8|1.8|1.8|4.2|3.4|4.2|4.2|1.8|1.8|1.8|2.6|4.2|4.2|2.6|3.4|1.8|3.4|2.6|2.6|3.4|2.6|3.4|1.8|3.4|3.4|2.6|2.6|1.8|1.8|3.4|2.6|2.6|2.6|2.6|3.4|3.4|2.6|1.8|1.8|2.6|2.6|4.2|3.4|2.6|2.6|1.8|3.4|2.6|3.4|"2008"|"32"
"612"|"d524d33906b754095040050e97ed7941"|4.2|4.2|1.8|4.2|1.8|1.8|4.2|4.2|3.4|3.4|4.2|1.8|4.2|5|4.2|2.6|2.6|2.6|4.2|3.4|4.2|4.2|1.8|2.6|2.6|1.8|3.4|1.8|5|1.8|5|5|4.2|5|4.2|5|4.2|4.2|3.4|4.2|3.4|5|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|2.6|5|3.4|5|4.2|2.6|4.2|5|4.2|4.2|"2008"|"32"
"613"|"435bfc6af7026dd914c061760015f57e"|1.8|5|1.8|4.2|5|5|4.2|4.2|5|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|5|5|2.6|2.6|5|2.6|5|3.4|5|3.4|3.4|3.4|4.2|5|3.4|4.2|3.4|3.4|4.2|5|3.4|5|2.6|2.6|3.4|2.6|4.2|4.2|4.2|5|4.2|2.6|1.8|3.4|4.2|1|"2008"|"30"
"614"|"3c9f031c8b1d6e4e40703e81a1ec351d"|2.6|4.2|1|3.4|2.6|2.6|3.4|2.6|4.2|3.4|2.6|1.8|3.4|5|2.6|3.4|3.4|3.4|1.8|3.4|4.2|2.6|3.4|4.2|3.4|4.2|4.2|1.8|2.6|3.4|4.2|2.6|4.2|2.6|2.6|4.2|3.4|4.2|3.4|3.4|5|3.4|1.8|3.4|2.6|4.2|3.4|3.4|2.6|2.6|1.8|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4|"2008"|"29"
"615"|"59b56178d3342d4b4f5d0f7c093f3a9b"|2.6|1.8|4.2|5|3.4|2.6|3.4|4.2|2.6|1|4.2|3.4|2.6|1.8|4.2|3.4|2.6|3.4|1.8|1.8|2.6|4.2|1.8|2.6|1.8|4.2|1.8|4.2|3.4|3.4|4.2|2.6|3.4|4.2|5|4.2|2.6|2.6|4.2|3.4|4.2|3.4|2.6|2.6|1.8|2.6|3.4|2.6|3.4|1.8|2.6|1.8|3.4|2.6|2.6|3.4|3.4|2.6|3.4|1.8|"2008"|"28"
"616"|"5c89157af2748b3cbf03b19920fc2fe7"|4.2|3.4|3.4|3.4|4.2|5|3.4|3.4|3.4|3.4|2.6|3.4|2.6|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|2.6|3.4|1.8|1.8|5|2.6|3.4|3.4|5|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|5|5|5|5|5|4.2|4.2|4.2|3.4|4.2|4.2|3.4|5|3.4|5|5|4.2|4.2|4.2|5|3.4|4.2|"2008"|"28"
"617"|"f3c291c6c70a3263b71c45aaf73a7b37"|1.8|1.8|5|3.4|3.4|4.2|3.4|4.2|1.8|2.6|4.2|1.8|3.4|1|3.4|1.8|3.4|3.4|2.6|3.4|4.2|2.6|3.4|4.2|1.8|2.6|1.8|1|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|2.6|4.2|1.8|5|2.6|4.2|3.4|2.6|3.4|5|5|4.2|4.2|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|"2008"|"28"
"618"|"61b3de3edb501b5060546a921e249145"|2.6|3.4|2.6|3.4|4.2|5|4.2|3.4|4.2|4.2|1|3.4|1.8|3.4|4.2|3.4|5|5|2.6|1.8|1.8|4.2|5|3.4|1|3.4|3.4|3.4|1.8|4.2|3.4|3.4|2.6|3.4|2.6|3.4|2.6|5|4.2|3.4|5|5|4.2|3.4|2.6|3.4|2.6|2.6|2.6|3.4|5|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6|"2008"|"28"
"619"|"0eb0827eeca39330cdd6359fd81192cc"|3.4|3.4|3.4|4.2|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|"2008"|"27"
